,Baja_cliente,Género,Jubilado,Pareja,Hijos,Meses_de_Contrato,Servicio_Telefónico,Multi_Lineas,Servicio_Internet,Seguridad_Online,Servicio_de_Backup,Proteccion_de_Dispositivo,Soporte_Tecnico_Full,Stream_TV,Stream_Movies,Contrato,Factura_Online,Forma_de_Pago,Tarifa_Mensual_Cliente,Total_Tarifas_Cliente,Tarifa_por_Dia
195,1,Masculino,0,0,0,5,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Factura electrónica,96.1,453.4,3.203333333333333
196,0,Femenino,0,0,0,16,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,19.05,326.65,0.635
197,0,Masculino,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,Anual,0,Débito automático,105.75,7382.85,3.525
198,0,Femenino,0,0,0,11,0,0,DSL,0,1,1,1,0,0,Anual,1,Tarjeta de crédito (automático),40.4,422.6,1.3466666666666667
199,1,Femenino,0,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Factura electrónica,99.15,6010.05,3.305
200,0,Femenino,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Anual,1,Débito automático,84.8,6046.1,2.8266666666666667
201,0,Masculino,0,0,0,9,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.85,178.8,0.6616666666666667
202,0,Femenino,0,0,0,6,1,0,DSL,1,0,0,0,0,0,Mensual,1,Factura electrónica,49.45,314.6,1.6483333333333334
203,1,Femenino,0,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Débito automático,88.8,2274.35,2.96
204,0,Femenino,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensual,0,Factura por correo,55.15,322.9,1.8383333333333334
205,0,Masculino,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,1,Mensual,0,Factura electrónica,84.8,888.75,2.8266666666666667
206,1,Masculino,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,80.55,80.55,2.685
207,0,Femenino,0,1,0,49,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,20.15,973.35,0.6716666666666666
208,0,Femenino,0,1,1,3,1,0,DSL,0,1,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),58.7,168.6,1.9566666666666668
209,0,Femenino,0,0,0,53,1,0,Fiber optic,1,1,1,1,0,1,Bianual,0,Factura por correo,99.5,5424.25,3.316666666666667
210,1,Masculino,0,1,1,23,1,0,Fiber optic,1,0,0,1,1,1,Mensual,1,Factura electrónica,99.85,2331.3,3.328333333333333
211,1,Masculino,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura electrónica,45.35,89.5,1.5116666666666667
212,1,Masculino,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,1,Factura por correo,48.55,48.55,1.6183333333333332
213,0,Masculino,0,0,1,3,1,1,No,0,0,0,0,0,0,Bianual,1,Factura por correo,26.4,121.25,0.88
214,1,Femenino,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Factura electrónica,100.2,6851.65,3.3400000000000003
215,1,Masculino,0,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,94.7,740.3,3.1566666666666667
216,0,Femenino,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Factura electrónica,97.65,6982.5,3.2550000000000003
217,0,Masculino,0,1,1,39,1,1,Fiber optic,0,0,1,0,1,1,Anual,0,Factura electrónica,100.0,3835.55,3.3333333333333335
218,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.1,70.1,2.3366666666666664
219,,Femenino,0,1,1,51,0,0,DSL,1,0,0,1,0,0,Bianual,0,Débito automático,34.2,1782,1.1400000000000001
220,1,Femenino,0,0,0,3,1,0,Fiber optic,0,1,0,1,1,1,Mensual,1,Factura electrónica,97.9,315.3,3.2633333333333336
221,0,Masculino,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Anual,0,Débito automático,102.5,6157.6,3.4166666666666665
222,1,Femenino,0,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,69.95,330.15,2.3316666666666666
223,1,Masculino,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Factura electrónica,81.35,233.7,2.7116666666666664
224,0,Femenino,0,1,0,55,1,1,DSL,1,1,0,1,0,0,Anual,1,Tarjeta de crédito (automático),66.05,3462.1,2.2016666666666667
225,0,Masculino,0,0,0,72,0,0,DSL,1,0,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),61.2,4390.25,2.04
226,0,Masculino,1,1,0,72,1,0,DSL,1,1,1,1,1,0,Bianual,0,Débito automático,74.4,5360.75,2.48
227,1,Femenino,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,106.3,4443.45,3.5433333333333334
228,0,Masculino,0,0,0,60,0,0,DSL,1,1,1,0,0,0,Bianual,0,Débito automático,39.6,2424.5,1.32
229,1,Femenino,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura electrónica,89.3,577.6,2.9766666666666666
230,0,Femenino,0,1,0,46,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),108.9,4854.3,3.6300000000000003
231,0,Femenino,0,0,0,15,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.9,320.45,0.6633333333333333
232,1,Femenino,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Mensual,1,Tarjeta de crédito (automático),102.1,5885.4,3.4033333333333333
233,0,Masculino,0,1,1,23,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.6,426.65,0.6533333333333334
234,1,Femenino,1,1,1,31,1,0,Fiber optic,0,0,1,1,1,1,Mensual,1,Factura electrónica,98.9,2911.3,3.296666666666667
235,0,Masculino,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Mensual,1,Débito automático,45.9,521.9,1.53
236,0,Femenino,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Bianual,1,Débito automático,99.9,5706.3,3.33
237,0,Femenino,0,0,1,25,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),20.05,471.7,0.6683333333333333
238,0,Femenino,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),64.35,4539.6,2.145
239,0,Femenino,0,0,0,40,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.65,830.25,0.6549999999999999
240,1,Masculino,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,84.9,3067.2,2.83
241,1,Masculino,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Mensual,1,Tarjeta de crédito (automático),108.15,3432.9,3.605
242,0,Masculino,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Bianual,0,Débito automático,86.85,6263.8,2.895
243,0,Masculino,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Factura electrónica,102.55,1742.5,3.4183333333333334
244,0,Masculino,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Mensual,0,Factura electrónica,78.2,1468.75,2.606666666666667
245,0,Femenino,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Mensual,0,Débito automático,91.2,3382.3,3.04
246,0,Masculino,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.35,46.35,0.645
247,0,Femenino,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,Anual,1,Débito automático,70.4,1992.2,2.3466666666666667
248,0,Masculino,0,0,0,9,0,0,DSL,1,1,1,0,0,0,Anual,0,Factura por correo,39.55,373,1.3183333333333331
249,0,Femenino,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensual,0,Factura electrónica,50.15,50.15,1.6716666666666666
250,0,Masculino,0,1,0,65,1,0,No,0,0,0,0,0,0,Bianual,1,Tarjeta de crédito (automático),20.4,1414.45,0.6799999999999999
251,0,Femenino,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura electrónica,44.6,122.7,1.4866666666666668
252,1,Femenino,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Mensual,1,Factura electrónica,34.7,34.7,1.1566666666666667
253,0,Masculino,0,1,0,36,1,0,Fiber optic,1,0,0,0,1,1,Mensual,1,Factura electrónica,93.6,3366.05,3.1199999999999997
254,1,Masculino,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Mensual,1,Factura electrónica,90.6,1943.2,3.02
255,0,Masculino,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Mensual,1,Factura por correo,57.95,1271.8,1.9316666666666669
256,0,Femenino,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),112.1,7965.95,3.7366666666666664
257,1,Femenino,0,1,1,17,1,1,Fiber optic,0,0,1,0,1,0,Mensual,0,Factura electrónica,88.25,1460.65,2.941666666666667
258,1,Femenino,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Mensual,0,Factura electrónica,85.8,272.2,2.86
259,1,Masculino,0,1,0,58,1,0,DSL,1,1,1,0,0,0,Anual,0,Tarjeta de crédito (automático),60.3,3563.8,2.01
260,0,Masculino,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Bianual,0,Tarjeta de crédito (automático),81.35,5398.6,2.7116666666666664
261,0,Masculino,1,0,0,34,1,0,Fiber optic,0,1,1,0,1,1,Anual,1,Factura electrónica,99.85,3343.15,3.328333333333333
262,0,Masculino,0,0,0,10,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),20.0,198.7,0.6666666666666666
263,0,Femenino,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),85.35,5897.4,2.8449999999999998
264,0,Masculino,0,0,0,40,0,0,DSL,1,1,1,0,1,1,Anual,0,Tarjeta de crédito (automático),62.05,2511.55,2.0683333333333334
265,0,Masculino,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Mensual,0,Tarjeta de crédito (automático),64.4,1398.6,2.146666666666667
266,0,Femenino,0,1,1,46,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,19.4,967.85,0.6466666666666666
267,1,Femenino,0,1,0,2,1,0,Fiber optic,1,0,0,0,0,0,Mensual,1,Factura electrónica,74.4,139.4,2.48
268,1,Femenino,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura por correo,70.45,70.45,2.3483333333333336
269,0,Femenino,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Bianual,1,Tarjeta de crédito (automático),105.0,7589.8,3.5
270,0,Masculino,0,1,1,70,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.15,1790.15,0.8383333333333333
271,0,Femenino,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.3,44.4,0.6433333333333333
272,0,Masculino,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Mensual,1,Débito automático,55.3,1284.2,1.8433333333333333
273,0,Masculino,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,95.4,3474.2,3.18
274,1,Masculino,1,1,0,59,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Débito automático,93.85,5574.75,3.128333333333333
275,0,Masculino,0,0,0,67,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.5,1430.95,0.6833333333333333
276,0,Masculino,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Bianual,1,Débito automático,105.55,7542.25,3.518333333333333
277,1,Femenino,0,0,0,37,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Débito automático,101.9,3545.35,3.396666666666667
278,0,Femenino,0,1,1,72,1,1,No,0,0,0,0,0,0,Bianual,0,Débito automático,24.45,1709.1,0.815
279,0,Masculino,0,1,0,72,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.7,1421.9,0.6566666666666666
280,1,Masculino,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.4,229.55,2.48
281,1,Femenino,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,Anual,1,Tarjeta de crédito (automático),101.5,5373.1,3.3833333333333333
282,1,Masculino,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,0,Mensual,1,Factura electrónica,95.75,5742.9,3.191666666666667
283,0,Femenino,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Anual,1,Tarjeta de crédito (automático),110.65,6526.65,3.6883333333333335
284,0,Femenino,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Mensual,1,Débito automático,83.85,2674.15,2.795
285,0,Femenino,0,0,0,3,1,1,DSL,0,0,0,0,1,0,Mensual,1,Factura electrónica,60.25,170.5,2.0083333333333333
286,0,Masculino,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Bianual,1,Factura electrónica,59.2,3175.85,1.9733333333333334
287,1,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,44.4,44.4,1.48
288,0,Masculino,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),85.3,4297.95,2.8433333333333333
289,1,Masculino,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,25.5,215.2,0.85
290,0,Femenino,1,0,0,39,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,99.75,4036,3.325
291,0,Masculino,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Bianual,1,Tarjeta de crédito (automático),66.1,4428.45,2.203333333333333
292,0,Femenino,0,1,1,15,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.55,295.95,0.685
293,0,Femenino,0,1,0,51,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Factura electrónica,98.85,4947.55,3.295
294,0,Masculino,1,0,0,9,1,0,DSL,0,0,0,1,0,0,Mensual,0,Factura por correo,49.2,447.9,1.6400000000000001
295,1,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.9,20.9,0.6966666666666667
296,0,Masculino,0,0,0,25,1,0,No,0,0,0,0,0,0,Anual,1,Débito automático,19.5,516.3,0.65
297,0,Masculino,0,1,0,22,1,0,Fiber optic,0,0,1,0,1,0,Mensual,1,Débito automático,87.0,1850.65,2.9
298,0,Masculino,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,49.0,749.25,1.6333333333333333
299,1,Femenino,0,1,1,28,1,0,Fiber optic,0,0,0,0,1,1,Anual,1,Débito automático,90.1,2598.95,3.003333333333333
300,0,Masculino,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura por correo,90.7,237.65,3.0233333333333334
301,0,Femenino,0,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,100.5,4707.1,3.35
302,0,Femenino,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Bianual,1,Factura por correo,85.25,5714.2,2.841666666666667
303,0,Femenino,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Factura electrónica,74.7,1294.6,2.49
304,0,Masculino,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Bianual,1,Tarjeta de crédito (automático),60.15,3753.2,2.005
305,0,Femenino,0,0,0,41,1,1,DSL,0,1,1,0,1,1,Anual,1,Factura electrónica,80.55,3263.9,2.685
306,0,Femenino,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Mensual,1,Factura por correo,50.15,2139.1,1.6716666666666666
307,0,Femenino,0,0,0,53,1,0,Fiber optic,0,1,1,1,0,1,Anual,1,Tarjeta de crédito (automático),94.45,5042.75,3.1483333333333334
308,0,Masculino,0,1,0,48,1,0,No,0,0,0,0,0,0,Bianual,1,Factura por correo,20.05,1036,0.6683333333333333
309,0,Femenino,1,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,Anual,1,Débito automático,115.6,6431.05,3.853333333333333
310,1,Femenino,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Mensual,1,Débito automático,45.3,2145,1.51
311,0,Masculino,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Débito automático,99.65,2404.85,3.3216666666666668
312,,Masculino,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Factura electrónica,95.55,2510.2,3.185
313,0,Masculino,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Bianual,0,Débito automático,80.6,2651.1,2.6866666666666665
314,0,Masculino,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Bianual,0,Factura electrónica,85.25,5538.35,2.841666666666667
315,0,Femenino,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.55,200.2,2.3183333333333334
316,0,Femenino,0,0,0,13,0,0,DSL,0,0,1,1,0,0,Bianual,0,Factura por correo,35.4,450.4,1.18
317,0,Masculino,0,1,1,63,1,1,DSL,1,1,1,0,1,1,Bianual,0,Tarjeta de crédito (automático),83.5,5435,2.783333333333333
318,1,Femenino,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Mensual,0,Factura electrónica,83.8,1900.25,2.7933333333333334
319,0,Masculino,0,0,1,52,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.6,1334.5,0.8533333333333334
320,0,Masculino,0,0,0,3,1,0,No,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),20.75,67.1,0.6916666666666667
321,0,Masculino,0,0,0,10,1,0,DSL,0,0,0,0,0,1,Mensual,1,Débito automático,56.75,503.25,1.8916666666666666
322,0,Femenino,0,1,1,72,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.1,1460.85,0.67
323,0,Masculino,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Mensual,1,Tarjeta de crédito (automático),98.8,2807.1,3.2933333333333334
324,0,Femenino,1,1,0,62,1,1,Fiber optic,1,0,1,0,1,1,Anual,1,Factura electrónica,104.85,6312.9,3.4949999999999997
325,1,Masculino,0,1,0,41,1,1,DSL,0,0,1,0,1,1,Anual,1,Factura electrónica,73.0,3001.2,2.433333333333333
326,1,Masculino,0,0,0,43,1,1,Fiber optic,0,1,0,0,0,0,Mensual,1,Factura electrónica,77.85,3365.85,2.5949999999999998
327,0,Femenino,0,0,1,26,1,0,Fiber optic,0,1,1,1,1,1,Bianual,1,Factura electrónica,105.45,2715.3,3.515
328,0,Femenino,0,1,0,19,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,96.8,1743.05,3.2266666666666666
329,0,Femenino,0,1,1,72,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),24.25,1784.5,0.8083333333333333
330,0,Femenino,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Débito automático,102.15,4735.35,3.4050000000000002
331,0,Masculino,0,0,0,32,1,0,DSL,0,0,0,0,1,1,Anual,1,Débito automático,64.85,2010.95,2.1616666666666666
332,0,Masculino,0,0,0,41,1,1,No,0,0,0,0,0,0,Mensual,1,Débito automático,25.25,996.45,0.8416666666666667
333,0,Masculino,0,1,1,65,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),24.75,1715.1,0.825
334,1,Masculino,0,1,0,55,1,1,Fiber optic,1,1,0,0,1,0,Mensual,1,Factura electrónica,96.75,5238.9,3.225
335,0,Masculino,0,1,1,11,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,19.65,225.75,0.6549999999999999
336,0,Femenino,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Bianual,1,Débito automático,74.45,3721.9,2.481666666666667
337,0,Masculino,0,1,0,61,1,1,Fiber optic,1,0,1,1,1,0,Mensual,0,Débito automático,99.4,5943.65,3.3133333333333335
338,0,Masculino,0,1,1,25,1,0,No,0,0,0,0,0,0,Mensual,1,Factura por correo,19.15,477.6,0.6383333333333333
339,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,69.5,69.5,2.316666666666667
340,0,Femenino,0,0,1,23,1,0,DSL,0,0,0,1,0,0,Anual,1,Factura electrónica,49.45,1119.35,1.6483333333333334
341,0,Masculino,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,73.7,1558.7,2.4566666666666666
342,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,79.7,79.7,2.6566666666666667
343,1,Masculino,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Mensual,1,Débito automático,79.9,343.95,2.6633333333333336
344,0,Masculino,0,1,0,24,1,0,DSL,1,0,0,1,1,1,Anual,0,Débito automático,74.4,1712.9,2.48
345,1,Femenino,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,1,Mensual,0,Tarjeta de crédito (automático),88.3,2467.75,2.9433333333333334
346,0,Femenino,0,1,0,70,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,19.8,1397.65,0.66
347,1,Femenino,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Tarjeta de crédito (automático),75.55,349.65,2.518333333333333
348,0,Masculino,0,1,1,46,1,0,No,0,0,0,0,0,0,Bianual,1,Factura por correo,20.2,917.45,0.6733333333333333
349,0,Femenino,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,71.65,135.75,2.3883333333333336
350,0,Femenino,0,1,1,57,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,20.1,1087.7,0.67
351,,Femenino,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,69.05,651.5,2.3016666666666667
352,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura por correo,71.1,71.1,2.3699999999999997
353,0,Femenino,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Tarjeta de crédito (automático),100.5,6029,3.35
354,0,Masculino,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Bianual,1,Tarjeta de crédito (automático),62.8,2278.75,2.0933333333333333
355,1,Masculino,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura por correo,70.45,70.45,2.3483333333333336
356,0,Masculino,0,1,1,28,1,0,Fiber optic,0,1,1,0,1,1,Anual,0,Débito automático,100.35,2799,3.3449999999999998
357,0,Femenino,1,0,0,24,1,0,No,0,0,0,0,0,0,Mensual,1,Factura por correo,20.3,459.95,0.6766666666666666
358,0,Femenino,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Anual,1,Factura electrónica,92.05,5755.8,3.0683333333333334
359,1,Femenino,0,0,1,18,1,0,No,0,0,0,0,0,0,Anual,0,Débito automático,20.15,390.85,0.6716666666666666
360,1,Femenino,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Mensual,0,Factura electrónica,54.2,308.25,1.8066666666666669
361,0,Femenino,0,1,1,20,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.35,442.6,0.6783333333333333
362,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura por correo,70.75,70.75,2.3583333333333334
363,1,Masculino,0,0,0,35,1,0,Fiber optic,0,1,1,0,1,1,Anual,1,Débito automático,102.35,3626.1,3.4116666666666666
364,0,Femenino,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Mensual,1,Factura electrónica,50.5,2566.3,1.6833333333333333
365,1,Femenino,0,1,0,30,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,85.0,2624.25,2.8333333333333335
366,0,Masculino,0,1,0,72,0,0,DSL,1,1,1,0,0,0,Bianual,0,Débito automático,42.1,2962,1.4033333333333333
367,1,Masculino,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,75.65,1146.65,2.521666666666667
368,,Femenino,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura electrónica,24.8,24.8,0.8266666666666667
369,0,Masculino,0,0,1,70,1,1,Fiber optic,1,1,1,1,1,1,Bianual,1,Factura electrónica,114.6,7882.5,3.82
370,0,Masculino,0,0,1,66,1,1,DSL,1,1,0,1,0,0,Bianual,0,Débito automático,65.7,4378.9,2.19
371,0,Masculino,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.0,4052.4,2.466666666666667
372,1,Femenino,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,Mensual,1,Factura electrónica,85.45,4874.7,2.8483333333333336
373,0,Masculino,1,1,0,57,1,1,DSL,0,1,1,0,1,0,Anual,1,Tarjeta de crédito (automático),71.1,4140.1,2.3699999999999997
374,,Femenino,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Débito automático,93.55,536.4,3.118333333333333
375,0,Femenino,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Bianual,1,Factura electrónica,109.55,8165.1,3.6516666666666664
376,0,Femenino,0,1,0,28,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.5,563.05,0.6833333333333333
377,0,Masculino,0,1,0,54,1,0,DSL,1,1,0,0,1,1,Bianual,1,Débito automático,74.55,4191.45,2.485
378,0,Masculino,1,1,1,24,1,1,Fiber optic,1,0,0,0,0,0,Mensual,1,Factura electrónica,79.85,1857.75,2.6616666666666666
379,0,Femenino,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Mensual,1,Factura por correo,62.15,113.1,2.0716666666666668
380,,Femenino,0,1,1,14,1,1,No,0,0,0,0,0,0,Mensual,0,Factura por correo,25.55,372.45,0.8516666666666667
381,0,Masculino,0,0,1,12,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),21.05,235.8,0.7016666666666667
382,,Masculino,0,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,Anual,1,Tarjeta de crédito (automático),106.1,5082.8,3.5366666666666666
383,0,Masculino,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,Anual,1,Débito automático,79.6,3974.7,2.6533333333333333
384,0,Masculino,0,0,0,13,1,0,DSL,0,1,0,1,1,1,Mensual,0,Factura por correo,73.35,931.55,2.445
385,0,Masculino,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Bianual,0,Débito automático,70.1,4048.95,2.3366666666666664
386,0,Femenino,0,1,1,18,1,0,DSL,0,0,1,1,0,0,Anual,1,Tarjeta de crédito (automático),54.4,957.1,1.8133333333333332
387,0,Femenino,0,1,0,29,1,0,No,0,0,0,0,0,0,Bianual,1,Factura por correo,19.55,521.8,0.6516666666666667
388,0,Femenino,0,1,1,72,1,1,DSL,1,1,0,1,1,0,Bianual,0,Factura por correo,74.55,5430.65,2.485
389,0,Masculino,0,1,1,71,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),23.9,1626.4,0.7966666666666666
390,0,Femenino,0,0,0,70,0,0,DSL,1,1,1,1,0,0,Bianual,1,Débito automático,44.6,3058.15,1.4866666666666668
391,1,Masculino,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,95.5,829.1,3.183333333333333
392,0,Femenino,0,1,1,20,1,1,Fiber optic,0,0,1,1,0,1,Mensual,1,Débito automático,95.5,1916.2,3.183333333333333
